Time Bucket (Europe/London),Dalys Seafoods-Mains_A (kWatts),Dalys Seafoods-Mains_B (kWatts),Dalys Seafoods-Mains_C (kWatts),Dalys Seafoods-Room/Multi-use Circuit-Sheds & Container Cold Rooms (kWatts),Dalys Seafoods-Other-Slicing Room (kWatts),Dalys Seafoods-Other-Big Freezer (kWatts),Dalys Seafoods-Other-Finished Smoked Cold Room (kWatts),Dalys Seafoods-Other-Big Cold Room (kWatts),Dalys Seafoods-Other-Smoker (kWatts)
04/02/2025 11:01:57,5.3522,5.3251,4.4131,3.4040,0.0134,0.3923,0.0000,2.6436,0.1025
04/02/2025 11:01:58,5.3522,5.3251,4.4131,3.4040,0.0134,0.3923,0.0000,2.6436,0.1025
04/02/2025 11:01:59,5.3522,5.3251,4.4131,3.4040,0.0134,0.3923,0.0000,2.6436,0.1025
04/02/2025 11:02:00,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:01,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:02,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:03,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:04,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:05,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:06,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:07,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:08,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:09,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:10,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:11,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:12,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:13,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:14,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:15,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:16,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:17,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:18,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:19,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:20,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:21,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:22,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:23,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:24,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:25,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:26,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:27,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:28,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:29,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:30,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:31,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:32,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:33,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:34,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:35,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:36,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:37,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:38,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:39,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:40,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:41,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:42,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:43,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:44,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:45,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:46,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:47,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:48,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:49,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:50,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:51,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:52,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:53,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:54,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:55,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:56,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:57,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:58,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:02:59,5.6479,5.5803,5.1255,4.0102,0.0154,0.3922,0.0002,3.2210,0.1039
04/02/2025 11:03:00,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:01,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:02,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:03,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:04,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:05,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:06,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:07,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:08,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:09,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:10,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:11,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:12,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:13,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:14,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:15,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:16,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:17,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:18,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:19,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:20,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:21,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:22,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:23,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:24,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:25,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:26,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:27,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:28,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:29,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:30,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:31,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:32,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:33,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:34,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:35,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:36,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:37,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:38,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:39,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:40,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:41,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:42,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:43,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:44,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:45,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:46,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:47,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:48,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:49,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:50,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:51,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:52,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:53,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:54,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:55,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:56,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:57,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:58,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:03:59,11.5807,8.6194,10.1601,16.2299,0.0318,0.3845,0.0000,9.8639,0.1011
04/02/2025 11:04:00,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:01,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:02,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:03,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:04,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:05,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:06,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:07,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:08,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:09,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:10,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:11,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:12,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:13,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:14,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:15,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:16,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:17,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:18,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:19,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:20,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:21,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:22,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:23,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:24,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:25,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:26,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:27,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:28,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:29,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:30,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:31,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:32,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:33,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:34,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:35,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:36,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:37,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:38,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:39,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:40,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:41,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:42,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:43,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:44,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:45,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:46,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:47,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:48,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:49,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:50,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:51,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:52,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:53,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:54,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:55,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:56,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:57,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:58,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:04:59,11.3339,8.0911,9.9288,12.6348,0.0306,0.3846,0.0000,10.2387,0.1008
04/02/2025 11:05:00,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:01,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:02,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:03,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:04,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:05,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:06,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:07,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:08,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:09,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:10,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:11,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:12,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:13,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:14,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:15,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:16,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:17,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:18,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:19,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:20,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:21,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:22,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:23,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:24,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:25,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:26,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:27,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:28,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:29,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:30,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:31,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:32,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:33,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:34,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:35,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:36,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:37,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:38,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:39,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:40,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:41,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:42,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:43,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:44,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:45,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:46,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:47,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:48,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:49,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:50,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:51,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:52,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
04/02/2025 11:05:53,13.0830,9.8147,12.4764,12.6142,0.0345,0.3914,0.0001,10.1144,0.1003
