Time Bucket (Europe/London),Dalys Seafoods-Mains_A (kWatts),Dalys Seafoods-Mains_B (kWatts),Dalys Seafoods-Mains_C (kWatts),Dalys Seafoods-Room/Multi-use Circuit-Sheds & Container Cold Rooms (kWatts),Dalys Seafoods-Other-Slicing Room (kWatts),Dalys Seafoods-Other-Big Freezer (kWatts),Dalys Seafoods-Other-Finished Smoked Cold Room (kWatts),Dalys Seafoods-Other-Big Cold Room (kWatts),Dalys Seafoods-Other-Smoker (kWatts)
03/30/2025 07:51:00,5.9037,7.4005,6.9220,17.9598,0.0231,0.3761,0.0000,2.4150,0.0997
03/30/2025 07:52:00,5.5596,6.8001,5.9836,16.3024,0.0189,0.3767,0.0000,2.4176,0.0990
03/30/2025 07:53:00,6.5640,7.9776,7.4012,15.8691,0.0215,0.3751,0.0000,2.4033,0.0988
03/30/2025 07:54:00,7.1371,9.2598,8.7398,13.2954,0.0251,0.3749,0.0000,2.3908,0.0984
03/30/2025 07:55:00,7.3989,8.7193,8.2918,11.6492,0.0247,0.3746,0.0000,2.4007,0.1016
03/30/2025 07:56:00,7.7931,8.6607,8.2377,11.6162,0.0259,0.3720,0.0000,2.3898,0.1033
03/30/2025 07:57:00,7.1576,7.8605,7.4233,11.6341,0.0238,0.3743,0.0000,2.4033,0.1037
03/30/2025 07:58:00,5.3045,5.3260,4.2063,11.8686,0.0152,0.3779,0.0000,2.4352,0.1042
03/30/2025 07:59:00,5.1015,4.9559,3.9067,10.7828,0.0154,0.3779,0.0000,2.4390,0.1039
03/30/2025 08:00:00,3.5528,2.7175,1.7696,4.1153,0.0098,0.3820,0.0000,2.4591,0.1002
03/30/2025 08:01:00,3.5329,2.7444,1.7710,4.1977,0.0100,0.3827,0.0000,2.4586,0.1007
03/30/2025 08:02:00,3.8319,3.1847,2.2117,5.5054,0.0110,0.3806,0.0001,2.4455,0.1000
03/30/2025 08:03:00,5.9059,6.6457,5.4601,15.5957,0.0236,0.3747,0.0000,2.4067,0.1055
03/30/2025 08:04:00,4.6185,5.9797,4.7333,13.7192,0.0184,0.3776,0.0000,2.4125,0.0992
03/30/2025 08:05:00,5.0404,6.9350,7.8883,16.6766,0.0284,0.3865,0.0002,2.3815,0.1021
03/30/2025 08:06:00,5.4042,7.5772,9.1956,18.4559,0.0332,0.5208,0.0002,2.3754,0.1032
03/30/2025 08:07:00,7.1713,9.5597,11.4310,21.3579,0.0407,3.2992,0.0000,2.3565,0.1027
03/30/2025 08:08:00,7.2960,9.7026,11.5647,21.7717,0.0415,3.2767,0.0000,2.3524,0.1025
03/30/2025 08:09:00,7.2277,9.6057,11.5616,21.5547,0.0405,3.2552,0.0003,2.3442,0.1021
03/30/2025 08:10:00,7.4939,9.5396,11.5955,20.8627,0.0412,3.4933,0.0001,2.5665,0.1119
03/30/2025 08:11:00,6.5905,8.2118,10.3613,17.1825,0.0388,3.4180,0.0000,2.5022,0.1081
03/30/2025 08:12:00,6.1717,7.7261,9.9247,15.7967,0.0378,3.4094,0.0000,2.4985,0.1079
03/30/2025 08:13:00,4.6957,5.3872,8.3697,8.8532,0.0371,3.4350,0.0003,2.5225,0.1076
03/30/2025 08:14:00,4.6886,5.3923,7.8680,8.9534,0.0355,3.4359,0.0001,2.5266,0.1077
03/30/2025 08:15:00,5.4680,6.5850,8.9365,12.5558,0.0381,3.4116,0.0001,2.5074,0.1074
03/30/2025 08:16:00,7.1979,9.4233,11.4082,20.9080,0.0445,3.3769,0.0002,2.4810,0.1082
03/30/2025 08:17:00,6.7383,8.4867,10.5292,18.3283,0.0403,3.3935,0.0000,2.4980,0.1081
03/30/2025 08:18:00,6.5734,8.1769,10.1059,17.4942,0.0378,3.3972,0.0000,2.5017,0.1080
03/30/2025 08:19:00,6.5450,8.0853,9.9071,17.3683,0.0372,3.3885,0.0000,2.4952,0.1076
03/30/2025 08:20:00,6.5592,8.0083,9.8687,17.3223,0.0368,3.3982,0.0000,2.5058,0.1079
03/30/2025 08:21:00,6.5247,8.3726,9.8293,18.4930,0.0365,3.4010,0.0000,2.5083,0.1088
03/30/2025 08:22:00,6.0206,7.7439,9.2685,16.8258,0.0351,3.4007,0.0000,2.5087,0.1087
03/30/2025 08:23:00,5.1272,6.3602,8.0750,12.9363,0.0326,3.4139,0.0000,2.5209,0.1083
03/30/2025 08:24:00,5.0401,6.3521,8.0520,12.9371,0.0324,3.4027,0.0000,2.5116,0.1079
03/30/2025 08:25:00,4.1984,5.0811,7.0233,8.9739,0.0317,3.4212,0.0000,2.5289,0.1078
03/30/2025 08:26:00,3.1705,3.5576,5.7189,4.3472,0.0305,3.4312,0.0000,2.5381,0.1074
03/30/2025 08:27:00,3.1813,3.6245,5.7553,4.4153,0.0308,3.4343,0.0000,2.5399,0.1076
03/30/2025 08:28:00,5.5936,7.3268,9.0985,15.2363,0.0383,3.3908,0.0001,2.5054,0.1085
03/30/2025 08:29:00,6.9118,9.5692,11.0297,21.8291,0.0437,3.3547,0.0005,2.4759,0.1088
03/30/2025 08:30:00,6.4347,8.9224,10.7282,19.7535,0.0398,3.3562,0.0001,2.4766,0.1088
03/30/2025 08:31:00,8.9944,12.2310,13.9778,18.6997,0.0459,3.3184,0.0003,2.4407,0.1067
03/30/2025 08:32:00,8.5746,11.7709,13.4671,18.6601,0.0434,3.3292,0.0002,2.4520,0.1071
03/30/2025 08:33:00,7.9246,10.5527,12.5566,16.0509,0.0397,3.3409,0.0001,2.4645,0.1067
03/30/2025 08:34:00,7.3281,8.8030,11.4433,11.7359,0.0373,3.3420,0.0001,2.4689,0.1048
03/30/2025 08:35:00,7.3949,7.7591,10.0107,16.5070,0.0330,3.3498,0.0000,2.4846,0.1053
03/30/2025 08:36:00,6.9259,7.1806,9.0883,17.2810,0.0323,3.3528,0.0000,2.4882,0.1056
03/30/2025 08:37:00,6.9646,7.4041,9.3612,17.2459,0.0332,3.3425,0.0000,2.4795,0.1055
03/30/2025 08:38:00,5.7978,5.5081,7.8225,11.1294,0.0327,3.3655,0.0000,2.4998,0.1051
03/30/2025 08:39:00,5.2850,4.7255,7.1912,8.8504,0.0320,3.3794,0.0000,2.5136,0.1053
03/30/2025 08:40:00,6.4817,6.6361,8.8808,14.9859,0.0356,3.3583,0.0001,2.4965,0.1060
03/30/2025 08:41:00,7.6469,8.6839,10.6925,20.5279,0.0406,3.3400,0.0001,2.4813,0.1068
03/30/2025 08:42:00,7.1730,7.8065,9.8305,18.0541,0.0360,3.3474,0.0000,2.4872,0.1063
03/30/2025 08:43:00,6.7325,7.5199,9.4441,17.3650,0.0335,3.3456,0.0000,2.4842,0.1065
03/30/2025 08:44:00,5.9411,7.4996,9.3718,17.3785,0.0330,3.3467,0.0000,2.4822,0.1075
03/30/2025 08:45:00,5.7651,7.3288,9.7558,17.3083,0.0332,3.3413,0.0000,2.4777,0.1075
03/30/2025 08:46:00,5.7618,7.1525,9.1026,17.2943,0.0309,3.3504,0.0000,2.4880,0.1077
03/30/2025 08:47:00,5.8299,7.2474,9.2239,17.1688,0.0317,3.3430,0.0000,2.4818,0.1072
03/30/2025 08:48:00,5.8411,7.6170,9.1681,18.2539,0.0318,3.3495,0.0000,2.4854,0.1084
03/30/2025 08:49:00,5.8199,7.7908,9.1101,18.7386,0.0315,3.3462,0.0001,2.4799,0.1085
03/30/2025 08:50:00,3.9089,4.7534,6.5493,9.7495,0.0279,3.3863,0.0001,2.5130,0.1076
03/30/2025 08:51:00,3.5678,4.2647,6.0291,8.2135,0.0277,3.3943,0.0000,2.5188,0.1075
03/30/2025 08:52:00,4.0323,4.9814,6.7792,10.4549,0.0299,3.3876,0.0000,2.5144,0.1077
03/30/2025 08:53:00,6.2644,8.3395,10.0707,20.4937,0.0381,3.3457,0.0004,2.4807,0.1087
03/30/2025 08:54:00,6.4418,8.6279,9.9672,21.2946,0.0373,3.3468,0.0004,2.4831,0.1088
03/30/2025 08:55:00,6.0359,7.9997,9.4107,19.2003,0.0339,3.3502,0.0000,2.4862,0.1084
03/30/2025 08:56:00,5.6695,7.4827,8.8745,17.1559,0.0329,3.3544,0.0000,2.4888,0.1082
03/30/2025 08:57:00,4.9199,6.2136,7.8188,12.9190,0.0314,3.3736,0.0000,2.5038,0.1077
03/30/2025 08:58:00,4.9568,6.3752,7.9919,13.0138,0.0325,3.3730,0.0000,2.5044,0.1080
03/30/2025 08:59:00,5.0029,6.4534,8.5289,12.9549,0.0341,3.3699,0.0000,2.5011,0.1080
03/30/2025 09:00:00,5.0466,6.2326,8.2256,12.1832,0.0334,3.3719,0.0000,2.5069,0.1076
03/30/2025 09:01:00,5.1023,6.2051,8.4277,12.0589,0.0335,3.3652,0.0000,2.5026,0.1073
03/30/2025 09:02:00,5.7460,7.2674,9.3503,15.2029,0.0346,3.3549,0.0001,2.4945,0.1078
03/30/2025 09:03:00,4.4852,5.3969,7.7372,9.5021,0.0340,3.3710,0.0002,2.5070,0.1073
03/30/2025 09:04:00,4.4210,5.2791,7.5976,9.1350,0.0342,3.3766,0.0001,2.5107,0.1073
03/30/2025 09:05:00,6.4709,8.6491,10.4885,19.1643,0.0410,3.3437,0.0005,2.4827,0.1084
03/30/2025 09:06:00,6.6308,8.8808,10.6025,20.1552,0.0396,3.3379,0.0006,2.4768,0.1082
03/30/2025 09:07:00,6.2802,8.1452,9.9214,18.0785,0.0365,3.3466,0.0000,2.4847,0.1078
03/30/2025 09:08:00,6.1651,7.9990,9.8047,17.5781,0.0354,3.3415,0.0000,2.4800,0.1075
03/30/2025 09:09:00,6.1326,7.8856,9.7673,17.3808,0.0352,3.3363,0.0001,2.4761,0.1073
03/30/2025 09:10:00,7.5352,9.7497,11.8074,17.2819,0.0388,3.3107,0.0005,2.4507,0.1062
03/30/2025 09:11:00,8.4744,11.1727,13.3951,17.2276,0.0419,3.3070,0.0005,2.4480,0.1060
03/30/2025 09:12:00,8.4487,11.1818,13.4308,17.2606,0.0420,3.3143,0.0003,2.4552,0.1063
03/30/2025 09:13:00,8.6236,11.0398,13.2146,17.3861,0.0411,3.3176,0.0002,2.4590,0.1061
03/30/2025 09:14:00,9.5246,11.2824,13.5347,20.3033,0.0408,3.3051,0.0001,2.4543,0.1053
03/30/2025 09:15:00,6.3828,7.0422,8.6963,16.7554,0.0330,3.3598,0.0000,2.5025,0.1073
03/30/2025 09:16:00,6.2431,6.8890,8.4821,16.4272,0.0326,3.3525,0.0000,2.4948,0.1070
03/30/2025 09:17:00,6.0394,6.3335,8.1261,12.9767,0.0323,3.3534,0.0001,2.4943,0.1062
03/30/2025 09:18:00,7.9767,9.5250,11.0189,22.5025,0.0395,3.3210,0.0000,2.4676,0.1071
03/30/2025 09:19:00,7.2347,8.2457,9.8567,18.4388,0.0352,3.3339,0.0000,2.4779,0.1064
03/30/2025 09:20:00,6.0899,6.5575,8.2193,13.2775,0.0302,3.3491,0.0000,2.4884,0.1059
03/30/2025 09:21:00,6.0708,6.3446,7.9981,12.9471,0.0293,3.3572,0.0000,2.4949,0.1057
03/30/2025 09:22:00,5.6649,6.2953,8.2783,13.0754,0.0299,3.3539,0.0000,2.4891,0.1066
03/30/2025 09:23:00,4.3257,6.4322,7.8328,13.2398,0.0280,3.3698,0.0000,2.4938,0.1144
03/30/2025 09:24:00,4.0952,6.4977,8.0023,13.1399,0.0287,3.3742,0.0001,2.4986,0.1168
03/30/2025 09:25:00,4.1686,6.5928,8.0452,13.1720,0.0294,3.3683,0.0003,2.4929,0.1165
03/30/2025 09:26:00,4.1794,6.6418,8.1243,13.0886,0.0297,3.3630,0.0000,2.4874,0.1160
03/30/2025 09:27:00,3.6529,5.4585,7.6130,9.4924,0.0293,3.3672,0.0002,2.4941,0.1106
03/30/2025 09:28:00,2.7928,4.0244,6.4880,5.1821,0.0285,3.3803,0.0002,2.5037,0.1078
03/30/2025 09:29:00,4.1343,6.0015,8.1291,11.2137,0.0324,3.3551,0.0008,2.4841,0.1082
03/30/2025 09:30:00,6.2846,9.3216,10.9688,21.1548,0.0403,3.3115,0.0023,2.4496,0.1099
03/30/2025 09:31:00,5.8005,8.4970,10.0944,18.7784,0.0353,3.3252,0.0005,2.4614,0.1119
03/30/2025 09:32:00,5.5600,8.1525,9.7156,17.8237,0.0328,3.3326,0.0002,2.4690,0.1149
03/30/2025 09:33:00,5.5232,7.9993,9.5833,17.4299,0.0323,3.3282,0.0003,2.4646,0.1136
03/30/2025 09:34:00,5.5107,7.9639,9.6961,17.3560,0.0324,3.3301,0.0006,2.4680,0.1146
03/30/2025 09:35:00,5.5385,7.9518,9.6689,17.3596,0.0324,3.3317,0.0003,2.4691,0.1144
03/30/2025 09:36:00,5.4904,7.9788,9.7375,17.3721,0.0326,3.3312,0.0003,2.4702,0.1148
03/30/2025 09:37:00,6.4964,9.4465,10.9685,21.8445,0.0351,3.3202,0.0010,2.4618,0.1163
03/30/2025 09:38:00,6.7554,9.9487,11.2778,23.4339,0.0363,3.3126,0.0030,2.4535,0.1161
03/30/2025 09:39:00,6.1058,9.0751,10.4756,20.9288,0.0350,3.3198,0.0031,2.4580,0.1142
03/30/2025 09:40:00,4.8668,7.0796,8.9938,15.0121,0.0331,3.3309,0.0005,2.4675,0.1094
03/30/2025 09:41:00,4.7714,7.2358,8.9314,15.7111,0.0323,3.3374,0.0001,2.4731,0.1136
03/30/2025 09:42:00,4.8887,7.7258,9.0567,17.6926,0.0321,3.3309,0.0010,2.4655,0.1167
03/30/2025 09:43:00,4.8198,7.6937,9.1308,17.8189,0.0334,3.3316,0.0012,2.4661,0.1162
03/30/2025 09:44:00,3.9627,6.3755,7.8395,14.2114,0.0274,3.3447,0.0001,2.4763,0.1162
03/30/2025 09:45:00,3.7389,5.9705,7.9387,13.1806,0.0268,3.3511,0.0005,2.4818,0.1165
03/30/2025 09:46:00,3.7672,6.0633,7.6353,13.0716,0.0261,3.3490,0.0000,2.4814,0.1167
03/30/2025 09:47:00,3.5743,5.7828,7.3694,13.0465,0.0238,3.3521,0.0001,2.4844,0.1169
03/30/2025 09:48:00,3.3944,5.5829,7.1502,13.1656,0.0227,3.3500,0.0000,2.4825,0.1171
03/30/2025 09:49:00,3.3270,5.2917,6.8900,13.0267,0.0210,3.3483,0.0000,2.4816,0.1169
03/30/2025 09:50:00,3.0482,4.9187,6.3789,13.1730,0.0179,3.3478,0.0000,2.4790,0.1172
03/30/2025 09:51:00,5.8280,8.9053,10.5714,13.0684,0.0281,3.3142,0.0002,2.4449,0.1162
03/30/2025 09:52:00,5.8262,7.5039,9.4956,9.3999,0.0264,3.3309,0.0000,2.4648,0.1081
03/30/2025 09:53:00,4.5232,4.7417,7.4175,3.8412,0.0198,3.3626,0.0000,2.4963,0.1056
03/30/2025 09:54:00,6.9370,8.1543,10.8831,8.4692,0.0319,3.3199,0.0001,5.1344,0.1051
03/30/2025 09:55:00,9.2818,12.1674,14.1304,20.9316,0.0377,3.2817,0.0000,9.4759,0.1075
03/30/2025 09:56:00,6.9399,8.7832,10.3542,19.2733,0.0288,3.3323,0.0000,9.7457,0.1079
03/30/2025 09:57:00,6.8036,8.5819,10.0727,18.0034,0.0275,3.3261,0.0001,9.6767,0.1075
03/30/2025 09:58:00,6.7803,8.4017,9.9915,17.4962,0.0271,3.3251,0.0000,9.6504,0.1070
03/30/2025 09:59:00,7.1692,9.2235,10.5112,19.4952,0.0285,3.3163,0.0000,9.6045,0.1089
03/30/2025 10:00:00,9.0802,12.3127,13.4027,22.7974,0.0477,5.5721,0.0017,9.4848,0.1081
03/30/2025 10:01:00,9.9326,14.3320,15.2847,23.3399,0.0652,6.7629,0.0018,9.3705,0.1071
03/30/2025 10:02:00,8.8999,12.7145,13.5213,23.7704,0.0484,6.6353,0.0019,9.4688,0.1084
03/30/2025 10:03:00,8.0919,12.5602,13.3285,23.6303,0.0471,7.0278,0.0014,9.4784,0.1159
03/30/2025 10:04:00,7.5939,12.0280,12.8453,22.1365,0.0451,6.9720,0.0013,9.5200,0.1157
03/30/2025 10:05:00,5.1181,8.1461,9.7053,10.6459,0.0385,7.1047,0.0007,9.6726,0.1095
03/30/2025 10:06:00,4.6985,7.4426,9.2282,9.2667,0.0367,7.0494,0.0006,9.6306,0.1092
03/30/2025 10:07:00,4.5491,7.0170,8.8932,11.1002,0.0356,7.0660,0.0011,7.0939,0.1111
03/30/2025 10:08:00,5.7243,9.2798,10.2990,22.6382,0.0410,6.9902,0.0031,2.4893,0.1172
03/30/2025 10:09:00,5.3075,8.6264,9.6351,20.2664,0.0379,6.9899,0.0001,2.4860,0.1177
03/30/2025 10:10:00,5.3328,8.5831,9.5183,19.1569,0.0378,6.9730,0.0000,2.4794,0.1171
03/30/2025 10:11:00,5.3161,8.5721,9.6096,18.2792,0.0388,6.9587,0.0001,2.4856,0.1165
03/30/2025 10:12:00,4.1363,6.9124,8.3165,13.0019,0.0367,6.9805,0.0001,2.4978,0.1128
03/30/2025 10:13:00,4.1487,6.9901,8.3527,13.1207,0.0363,6.9848,0.0001,2.5019,0.1130
03/30/2025 10:14:00,4.0932,7.0470,8.5829,13.2280,0.0365,6.9814,0.0004,2.5007,0.1141
03/30/2025 10:15:00,4.0929,7.1138,8.3369,13.2552,0.0360,6.9744,0.0002,2.4995,0.1136
03/30/2025 10:16:00,4.1009,7.0906,8.4389,13.1052,0.0364,6.9636,0.0001,2.4997,0.1137
03/30/2025 10:17:00,3.4821,6.1547,7.6738,10.3086,0.0361,6.9790,0.0003,2.5079,0.1128
03/30/2025 10:18:00,2.2257,4.2047,6.0525,4.4057,0.0340,7.0058,0.0011,2.5254,0.1097
03/30/2025 10:19:00,2.9916,5.4136,7.0839,8.0361,0.0368,6.9771,0.0002,2.5098,0.1102
03/30/2025 10:20:00,4.8208,8.1204,9.6732,15.9851,0.0451,6.9131,0.0000,2.4808,0.1103
03/30/2025 10:21:00,4.4884,7.2030,8.9179,13.2804,0.0399,6.9316,0.0000,2.4932,0.1095
03/30/2025 10:22:00,5.4940,8.6954,10.0672,17.6481,0.0411,6.9101,0.0003,2.4834,0.1104
03/30/2025 10:23:00,6.5002,10.3899,11.5038,22.7760,0.0444,6.8566,0.0020,2.4600,0.1126
03/30/2025 10:24:00,6.6064,10.6226,11.7360,23.6526,0.0449,6.8438,0.0033,2.4529,0.1126
03/30/2025 10:25:00,6.5176,10.6578,11.6856,23.8766,0.0431,6.8446,0.0036,2.4556,0.1148
03/30/2025 10:26:00,6.5507,10.6049,11.5843,23.7898,0.0425,6.8417,0.0027,2.4575,0.1143
03/30/2025 10:27:00,5.8885,9.4707,11.0908,20.4683,0.0425,6.8404,0.0016,2.4564,0.1130
03/30/2025 10:28:00,5.3827,8.4218,10.0743,17.4066,0.0398,6.8559,0.0001,2.4649,0.1097
03/30/2025 10:29:00,4.5603,7.1958,9.5272,13.6166,0.0395,6.8643,0.0001,2.4701,0.1089
03/30/2025 10:30:00,3.8256,5.6645,7.8670,8.9742,0.0389,6.8929,0.0001,2.4880,0.1081
03/30/2025 10:31:00,4.6742,5.6908,8.2962,9.0417,0.0411,6.8787,0.0004,2.4846,0.1068
03/30/2025 10:32:00,5.7367,7.4151,9.4956,13.8708,0.0451,6.8393,0.0006,2.4659,0.1071
03/30/2025 10:33:00,9.8712,13.5962,15.8179,20.4793,0.0627,6.7415,0.0008,2.4033,0.1062
03/30/2025 10:34:00,9.1353,12.5301,14.6089,18.0837,0.0575,6.7949,0.0002,2.4279,0.1064
03/30/2025 10:35:00,9.0144,12.6644,14.7868,18.2136,0.0562,6.7957,0.0007,2.4254,0.1069
03/30/2025 10:36:00,9.1263,12.7435,14.0635,18.4636,0.0549,6.7914,0.0000,2.4221,0.1066
03/30/2025 10:37:00,9.0205,12.6621,13.8640,18.5414,0.0540,6.7862,0.0003,2.4208,0.1066
03/30/2025 10:38:00,8.7169,10.2358,11.4782,18.6714,0.0508,6.8122,0.0021,2.4478,0.1065
03/30/2025 10:39:00,6.4991,7.6753,9.0216,13.9674,0.0441,6.8437,0.0012,2.4739,0.1059
03/30/2025 10:40:00,6.2527,7.2973,8.7037,12.9361,0.0423,6.8404,0.0004,2.4729,0.1057
03/30/2025 10:41:00,6.0963,7.2272,8.7311,12.8096,0.0430,6.8259,0.0007,2.4658,0.1056
03/30/2025 10:42:00,4.2947,5.5208,7.2417,7.8159,0.0392,6.8655,0.0003,2.4851,0.1066
03/30/2025 10:43:00,3.5315,4.6349,6.5212,5.5187,0.0365,6.8729,0.0004,2.4932,0.1066
03/30/2025 10:44:00,5.4870,7.9073,9.2674,15.4751,0.0436,6.8235,0.0004,2.4636,0.1078
03/30/2025 10:45:00,6.8381,10.1750,11.3133,22.3766,0.0501,6.7908,0.0005,2.4448,0.1087
03/30/2025 10:46:00,6.3110,9.4153,10.7932,20.1826,0.0449,6.7978,0.0001,2.4476,0.1085
03/30/2025 10:47:00,6.0874,8.8785,10.1245,18.6375,0.0402,6.8057,0.0004,2.4562,0.1082
03/30/2025 10:48:00,6.0884,8.6475,10.0290,17.9070,0.0406,6.8089,0.0004,2.4581,0.1077
03/30/2025 10:49:00,5.5214,7.5603,9.1940,14.5602,0.0393,6.8094,0.0004,2.4597,0.1070
03/30/2025 10:50:00,5.3009,7.3328,9.3411,13.4916,0.0381,6.8111,0.0016,2.4638,0.1073
03/30/2025 10:51:00,6.1077,8.7222,10.0252,17.4489,0.0410,6.7895,0.0008,2.4516,0.1074
03/30/2025 10:52:00,6.1141,8.7592,10.2364,17.5936,0.0426,6.7662,0.0006,2.4383,0.1069
03/30/2025 10:53:00,6.1548,8.7771,10.2960,17.6150,0.0412,6.7687,0.0003,2.4433,0.1071
03/30/2025 10:54:00,5.0232,6.8484,8.7907,11.7464,0.0409,6.8072,0.0006,2.4632,0.1068
03/30/2025 10:55:00,4.4230,6.0074,8.1742,9.1357,0.0394,6.8149,0.0008,2.4689,0.1066
03/30/2025 10:56:00,4.4536,6.0039,8.1902,9.1046,0.0397,6.8019,0.0000,2.4645,0.1064
03/30/2025 10:57:00,5.7343,8.2621,10.1706,15.5771,0.0459,6.7683,0.0006,2.4438,0.1071
03/30/2025 10:58:00,6.7202,10.0249,11.7320,20.6770,0.0508,6.7385,0.0001,2.4289,0.1077
03/30/2025 10:59:00,6.2712,9.1873,10.9665,18.2747,0.0456,6.7481,0.0003,2.4358,0.1072
03/30/2025 11:00:00,6.2376,8.9657,10.6485,17.5586,0.0433,6.7539,0.0008,2.4385,0.1070
03/30/2025 11:01:00,6.2485,8.9669,10.6368,17.4765,0.0441,6.7536,0.0003,2.4364,0.1069
03/30/2025 11:02:00,6.2954,9.2602,11.0649,18.1275,0.0445,6.7444,0.0005,2.4316,0.1072
03/30/2025 11:03:00,6.3641,9.6647,10.5091,19.0763,0.0434,6.7547,0.0005,2.4410,0.1081
03/30/2025 11:04:00,6.2461,9.6720,11.1328,19.0930,0.0444,6.7480,0.0005,2.4418,0.1085
03/30/2025 11:05:00,6.7743,10.1576,11.2634,20.7285,0.0454,6.7452,0.0002,2.4394,0.1082
03/30/2025 11:06:00,7.5298,11.2971,12.2918,24.0659,0.0502,6.7202,0.0006,2.4250,0.1082
03/30/2025 11:07:00,6.4835,9.4201,10.8435,18.5181,0.0491,6.7479,0.0006,2.4409,0.1076
03/30/2025 11:08:00,5.8098,7.6755,9.3255,13.7132,0.0455,6.7579,0.0006,2.4489,0.1057
03/30/2025 11:09:00,6.3862,7.7946,9.8204,14.2246,0.0487,6.6753,0.0031,2.4123,0.1024
03/30/2025 11:10:00,7.5686,10.2958,11.7260,21.6885,0.0537,6.6116,0.0028,2.3758,0.1052
03/30/2025 11:11:00,5.4547,7.6329,9.1661,13.9158,0.0427,6.6564,0.0005,2.4019,0.1032
03/30/2025 11:12:00,5.1731,7.1296,8.6196,12.6122,0.0393,6.6504,0.0006,2.4015,0.1028
03/30/2025 11:13:00,5.1649,7.0678,8.8562,12.5732,0.0398,6.6620,0.0005,2.4042,0.1031
03/30/2025 11:14:00,5.0454,6.9346,8.4019,12.4538,0.0375,6.6569,0.0010,2.3994,0.1027
03/30/2025 11:15:00,4.9865,6.4439,8.8740,11.3597,0.0390,6.6540,0.0019,2.4032,0.1023
03/30/2025 11:16:00,5.0090,6.2762,8.3760,11.0861,0.0373,6.6588,0.0020,2.4091,0.1020
03/30/2025 11:17:00,7.6949,10.0861,12.7629,10.8492,0.0479,6.5842,0.0018,2.3574,0.1001
03/30/2025 11:18:00,7.2585,9.7869,12.8488,11.2313,0.0482,6.6114,0.0029,2.3634,0.1004
03/30/2025 11:19:00,7.2558,9.4861,12.2514,10.8406,0.0469,6.6080,0.0015,2.3681,0.1001
03/30/2025 11:20:00,6.9054,8.6790,11.4859,8.5909,0.0481,6.6463,0.0012,2.3884,0.1003
03/30/2025 11:21:00,6.8616,8.5846,11.3918,8.6228,0.0476,6.6591,0.0014,2.3915,0.1004
03/30/2025 11:22:00,6.4136,8.2106,10.8109,14.3836,0.0463,6.6520,0.0021,2.3997,0.1024
03/30/2025 11:23:00,6.8181,9.1170,11.4576,19.9599,0.0492,6.6120,0.0014,2.3905,0.1033
03/30/2025 11:24:00,5.8046,8.2961,10.6929,17.5591,0.0430,6.6464,0.0009,2.4009,0.1046
03/30/2025 11:25:00,5.3747,8.0627,9.9942,16.9190,0.0381,6.6654,0.0001,2.4098,0.1053
03/30/2025 11:26:00,5.3119,8.0789,9.9040,16.9828,0.0382,6.6677,0.0003,2.4134,0.1057
03/30/2025 11:27:00,6.3066,9.7320,11.4046,21.8357,0.0411,6.6546,0.0011,2.4042,0.1065
03/30/2025 11:28:00,6.4807,9.9815,11.8341,22.6915,0.0425,6.6399,0.0007,2.3973,0.1064
03/30/2025 11:29:00,6.5567,10.0835,11.8737,22.6699,0.0429,6.6381,0.0008,2.3954,0.1061
03/30/2025 11:30:00,6.7455,10.5145,11.8669,23.4691,0.0450,6.6167,0.0006,2.3801,0.1061
03/30/2025 11:31:00,6.7686,10.4448,11.7888,23.4217,0.0446,6.6186,0.0003,2.3784,0.1058
03/30/2025 11:32:00,5.0009,7.8736,9.5636,16.0336,0.0402,6.6626,0.0003,2.4014,0.1054
03/30/2025 11:33:00,3.6932,5.7539,7.9307,10.0398,0.0364,6.6948,0.0002,2.4254,0.1051
03/30/2025 11:34:00,4.8450,7.6208,9.3822,15.5217,0.0416,6.6534,0.0002,2.4025,0.1054
03/30/2025 11:35:00,5.9791,9.5518,11.0742,21.0793,0.0459,6.6163,0.0002,2.3826,0.1058
03/30/2025 11:36:00,4.9953,8.1912,9.6116,17.1417,0.0388,6.6378,0.0001,2.3954,0.1055
03/30/2025 11:37:00,3.9889,6.5765,8.3254,12.3903,0.0345,6.6520,0.0001,2.4051,0.1049
03/30/2025 11:38:00,4.0603,6.6017,8.3256,12.3549,0.0349,6.6555,0.0000,2.4052,0.1048
03/30/2025 11:39:00,4.1009,6.6704,8.3255,12.3307,0.0360,6.6415,0.0001,2.4048,0.1048
03/30/2025 11:40:00,4.0901,6.7075,8.6463,12.4630,0.0359,6.6486,0.0004,2.4033,0.1050
03/30/2025 11:41:00,3.9760,6.4763,7.9916,12.4442,0.0326,6.6664,0.0004,2.4072,0.1048
03/30/2025 11:42:00,3.7690,6.0114,7.7728,12.0452,0.0306,6.6671,0.0001,2.4163,0.1049
03/30/2025 11:43:00,3.6885,5.5802,7.6349,11.2340,0.0291,6.6733,0.0004,2.5713,0.1046
03/30/2025 11:44:00,4.2320,6.1948,8.4789,6.1844,0.0336,6.6660,0.0010,9.0845,0.1028
03/30/2025 11:45:00,3.6900,5.2639,7.8183,2.9346,0.0348,6.6976,0.0010,9.5064,0.1022
03/30/2025 11:46:00,3.8143,5.3865,8.4143,3.1986,0.0364,6.6911,0.0010,9.4713,0.1020
03/30/2025 11:47:00,6.0272,8.8435,10.9877,13.0395,0.0450,6.6404,0.0010,9.3311,0.1030
