Time Bucket (Europe/London),Dalys Seafoods-Mains_A (kWatts),Dalys Seafoods-Mains_B (kWatts),Dalys Seafoods-Mains_C (kWatts),Dalys Seafoods-Room/Multi-use Circuit-Sheds & Container Cold Rooms (kWatts),Dalys Seafoods-Other-Slicing Room (kWatts),Dalys Seafoods-Other-Big Freezer (kWatts),Dalys Seafoods-Other-Finished Smoked Cold Room (kWatts),Dalys Seafoods-Other-Big Cold Room (kWatts),Dalys Seafoods-Other-Smoker (kWatts)
03/20/2025 03:00:00,7.1932,9.2387,8.9542,14.4453,0.0480,6.9535,0.0014,4.6733,0.1077
03/20/2025 03:15:00,7.8179,8.4778,8.1338,10.8758,0.0475,6.8719,0.0011,2.4671,0.1104
03/20/2025 03:30:00,8.3839,8.8947,8.6176,15.5643,0.0481,6.8693,0.0036,2.4741,0.1112
03/20/2025 03:45:00,7.6077,9.3695,8.7995,11.8989,0.0478,6.8590,0.0013,5.9209,0.1113
03/20/2025 04:00:00,8.1377,9.8699,9.6891,13.7566,0.0499,6.8094,0.0019,3.5186,0.1098
03/20/2025 04:15:00,6.4831,8.6759,7.9960,15.0196,0.0444,6.8105,0.0003,2.4781,0.1091
03/20/2025 04:30:00,6.9074,8.2190,7.7299,13.7092,0.0445,6.8075,0.0004,2.4878,0.1105
03/20/2025 04:45:00,7.8969,10.5468,10.1734,15.5911,0.0363,2.2551,0.0000,7.0213,0.1055
03/20/2025 05:00:00,6.5462,9.1426,8.6679,11.7511,0.0468,2.2872,0.0001,5.2041,0.1086
03/20/2025 05:15:00,9.0087,11.9069,11.8631,12.9088,0.0643,6.7984,0.0008,6.0029,0.1119
03/20/2025 05:30:00,9.5275,11.6437,11.7391,13.3731,0.0549,6.7837,0.0014,2.4530,0.1102
03/20/2025 05:45:00,9.7625,10.8702,11.0415,13.4856,0.0533,6.6043,0.0028,2.3701,0.1067
03/20/2025 06:00:00,6.6914,8.0140,7.3691,15.4832,0.0253,0.7045,0.0000,3.5134,0.1014
03/20/2025 06:15:00,6.7089,7.6317,7.3842,9.9163,0.0314,3.4544,0.0004,5.6685,0.1029
03/20/2025 06:30:00,7.3348,9.0225,8.4119,15.2946,0.0459,6.7228,0.0010,2.3936,0.1075
03/20/2025 06:45:00,7.6021,9.5106,10.8103,12.8552,0.0542,6.7460,0.0006,2.4421,0.1064
03/20/2025 07:00:00,6.4030,7.7040,9.5891,14.2135,0.0417,2.1792,0.0001,5.1580,0.1038
03/20/2025 07:15:00,6.2364,7.3553,9.7180,12.9133,0.0381,2.1147,0.0002,4.0734,0.1017
03/20/2025 07:30:00,6.6331,8.6215,10.5733,14.9381,0.0526,6.5663,0.0004,2.3639,0.1020
03/20/2025 07:45:00,6.5152,8.4632,10.5358,15.7044,0.0494,6.6137,0.0006,2.3511,0.1017
03/20/2025 08:00:00,6.0011,7.8543,11.1027,10.8801,0.0479,3.8169,0.0006,6.4488,0.1012
03/20/2025 08:15:00,6.7920,7.9772,11.2777,16.9355,0.0396,0.6802,0.0009,9.1435,0.1014
03/20/2025 08:30:00,5.3243,7.2117,9.5622,13.0049,0.0403,5.1796,0.0004,5.8070,0.1025
03/20/2025 08:45:00,6.9509,8.3957,11.1198,13.2737,0.0463,6.4730,0.0011,6.7591,0.1024
03/20/2025 09:00:00,6.6834,8.0362,10.0132,16.2904,0.0400,5.1557,0.0011,9.2542,0.1027
03/20/2025 09:15:00,6.5918,7.5930,10.0333,11.7358,0.0423,7.0032,0.0006,9.4372,0.1059
03/20/2025 09:30:00,6.2458,7.0748,8.9813,16.0015,0.0287,2.8485,0.0003,9.4988,0.1067
03/20/2025 09:45:00,7.3076,7.4125,9.6064,15.2958,0.0360,5.2168,0.0021,9.4819,0.1039
03/20/2025 10:00:00,5.6394,5.3241,7.0288,13.1809,0.0297,7.2684,0.0017,2.7669,0.1050
03/20/2025 10:15:00,4.5518,4.9413,7.3686,14.8945,0.0259,7.1509,0.0010,2.4951,0.1110
03/20/2025 10:30:00,4.0578,4.3521,6.3432,15.6334,0.0215,7.1221,0.0009,2.4972,0.1131
03/20/2025 10:45:00,6.2892,5.7056,5.7882,11.9898,0.0209,7.1409,0.0042,8.0992,0.1019
03/20/2025 11:00:00,7.3665,8.1536,8.7057,16.2218,0.0315,7.1190,0.0046,9.3604,0.1042
03/20/2025 11:15:00,5.2536,5.8241,5.7048,13.8681,0.0200,7.1214,0.0015,7.1346,0.1093
03/20/2025 11:30:00,6.2755,5.7662,5.5627,14.6365,0.0203,6.7318,0.0036,8.6265,0.1054
03/20/2025 11:45:00,6.2624,6.3565,6.1075,18.7743,0.0191,4.9025,0.0014,0.0390,0.1044
03/20/2025 12:00:00,5.4625,6.1677,5.6729,21.5604,0.0175,4.1198,0.0014,0.0380,0.1052
03/20/2025 12:15:00,4.9743,5.4463,5.2247,18.6386,0.0169,3.9235,0.0014,0.0340,0.1068
03/20/2025 12:30:00,9.1476,9.3390,9.0411,17.0920,0.0333,7.6072,0.0056,8.3036,0.1024
03/20/2025 12:45:00,6.9288,7.4336,6.9912,17.2424,0.0263,7.3925,0.0034,8.3994,0.1029
03/20/2025 13:00:00,4.7117,5.1752,6.9407,13.4524,0.0271,6.3568,0.0004,2.4674,0.1074
03/20/2025 13:15:00,10.1247,10.4389,13.2321,17.4371,0.0593,7.3039,0.0036,8.8185,0.1030
03/20/2025 13:30:00,9.5815,9.8148,12.4707,18.8495,0.0465,6.8424,0.0043,9.5261,0.1025
03/20/2025 13:45:00,10.4228,10.8107,14.0135,16.8829,0.0474,6.2560,0.0037,9.4351,0.1013
03/20/2025 14:00:00,9.8622,10.7192,13.5801,18.0141,0.0523,6.7298,0.0022,2.7873,0.1016
03/20/2025 14:15:00,8.3365,7.2252,10.3348,14.4354,0.0476,7.8979,0.0058,4.8204,0.1000
03/20/2025 14:30:00,6.9497,6.3695,9.7985,17.0455,0.0467,10.1406,0.0153,7.0947,0.1027
03/20/2025 14:45:00,7.5317,7.0585,10.7163,16.6719,0.0553,10.0207,0.0139,2.3686,0.1009
03/20/2025 15:00:00,8.1628,9.1925,11.7564,17.0911,0.0564,8.9421,0.0061,4.8740,0.1010
03/20/2025 15:15:00,7.3090,8.5994,8.9267,13.7019,0.0418,8.2803,0.0041,7.8500,0.0999
03/20/2025 15:30:00,8.1263,9.8950,9.1810,23.1233,0.0430,8.2418,0.0051,2.3501,0.1024
03/20/2025 15:45:00,9.2453,9.0520,8.9873,13.9055,0.0450,8.0493,0.0067,4.9128,0.1033
03/20/2025 16:00:00,10.9369,11.3850,11.1613,17.6273,0.0503,7.9549,0.0079,6.8467,0.1056
03/20/2025 16:15:00,7.8691,7.2542,6.4806,13.5905,0.0388,8.1185,0.0063,2.4614,0.1072
03/20/2025 16:30:00,8.6997,9.8561,8.6066,18.7953,0.0410,7.9706,0.0051,2.4267,0.1080
03/20/2025 16:45:00,8.2174,8.7741,7.9458,11.9048,0.0394,7.9740,0.0066,8.8740,0.1049
03/20/2025 17:00:00,8.7625,9.3911,8.1707,16.1337,0.0423,7.8457,0.0060,2.7879,0.1073
03/20/2025 17:15:00,7.4007,8.8677,7.9413,14.3309,0.0472,7.7692,0.0051,5.2562,0.1066
03/20/2025 17:30:00,9.5454,12.4853,11.1381,16.4993,0.0523,7.7052,0.0054,8.1348,0.1068
03/20/2025 17:45:00,7.7266,8.5728,7.2552,13.3016,0.0430,7.6264,0.0058,2.3603,0.1056
03/20/2025 18:00:00,8.9963,10.4738,9.1658,16.7900,0.0476,7.6220,0.0069,2.3932,0.1091
03/20/2025 18:15:00,8.8364,11.9240,10.3960,17.1974,0.0518,7.6474,0.0048,6.8854,0.1101
03/20/2025 18:30:00,7.0239,8.8196,7.8159,10.4106,0.0452,7.5775,0.0031,3.9818,0.1077
03/20/2025 18:45:00,9.3734,11.5754,10.4414,18.4207,0.0524,7.4337,0.0050,2.3772,0.1100
03/20/2025 19:00:00,7.2472,9.7379,8.7115,14.4758,0.0469,7.3807,0.0031,4.4184,0.1074
03/20/2025 19:15:00,8.3183,11.5086,10.3643,14.5948,0.0510,7.3597,0.0030,6.1102,0.1083
03/20/2025 19:30:00,8.1523,10.0760,9.0915,16.0334,0.0479,7.2936,0.0042,2.3924,0.1082
03/20/2025 19:45:00,8.0482,10.3528,9.3757,15.3797,0.0494,7.2775,0.0027,2.3982,0.1094
03/20/2025 20:00:00,7.9877,10.3758,9.8049,12.6817,0.0503,7.3182,0.0036,8.3598,0.1087
03/20/2025 20:15:00,7.7102,9.9278,8.8704,16.5205,0.0473,7.2812,0.0026,2.4356,0.1101
03/20/2025 20:30:00,8.8457,10.2667,9.3669,14.6546,0.0494,7.2096,0.0037,2.4381,0.1106
03/20/2025 20:45:00,8.3753,10.8340,9.6604,15.6492,0.0502,7.1591,0.0036,6.7250,0.1110
03/20/2025 21:00:00,8.4736,11.1962,10.3392,14.5498,0.0541,7.2154,0.0020,4.2456,0.1125
03/20/2025 21:15:00,9.1232,11.7794,10.8855,17.0951,0.0611,7.1714,0.0023,2.4841,0.1145
03/20/2025 21:30:00,9.6521,11.4061,10.5854,13.6049,0.0617,7.0540,0.0029,3.6705,0.1121
03/20/2025 21:45:00,11.4399,14.0962,14.2973,14.9917,0.0627,7.0964,0.0061,7.0542,0.1097
03/20/2025 22:00:00,9.9830,12.3131,12.1324,13.7244,0.0561,7.0991,0.0039,2.4507,0.1104
03/20/2025 22:15:00,8.7178,10.2181,9.7233,15.6210,0.0499,7.1098,0.0037,2.4981,0.1121
03/20/2025 22:30:00,10.5367,11.7700,11.1610,15.7353,0.0559,7.0081,0.0051,7.8265,0.1116
03/20/2025 22:45:00,8.1487,8.7345,7.9039,12.0347,0.0471,6.9690,0.0026,2.6185,0.1094
03/20/2025 23:00:00,7.8492,9.5348,9.0912,14.6163,0.0489,6.8646,0.0015,2.3873,0.1070
03/20/2025 23:15:00,8.1810,10.2848,9.5540,16.9476,0.0531,6.8459,0.0028,4.9668,0.1095
03/20/2025 23:30:00,9.1602,9.9252,10.3590,10.8805,0.0542,6.8834,0.0037,6.7105,0.1084
03/20/2025 23:45:00,7.9177,9.9105,9.5853,13.0175,0.0530,6.8859,0.0008,5.5670,0.1101
03/21/2025 00:00:00,7.1759,8.7340,8.6237,13.0987,0.0502,6.8659,0.0007,2.4433,0.1093
03/21/2025 00:15:00,7.5897,9.3265,8.6413,14.7323,0.0477,6.8553,0.0012,3.4143,0.1111
03/21/2025 00:30:00,10.6311,12.1255,12.1755,16.9485,0.0566,6.8482,0.0046,7.0573,0.1115
03/21/2025 00:45:00,8.6630,10.8871,10.4572,16.4052,0.0472,6.8106,0.0009,2.4462,0.1109
03/21/2025 01:00:00,11.1485,13.9751,13.8621,17.0368,0.0497,6.7470,0.0014,2.4162,0.1093
03/21/2025 01:15:00,12.9211,15.6767,15.2603,18.9986,0.0560,6.7674,0.0036,7.8155,0.1117
03/21/2025 01:30:00,11.3017,13.1563,12.7876,15.8058,0.0512,6.7872,0.0026,2.4414,0.1104
03/21/2025 01:45:00,9.8127,12.2089,11.4175,18.9337,0.0487,6.7823,0.0011,2.4533,0.1118
03/21/2025 02:00:00,14.8148,18.8838,18.9498,14.2260,0.0516,6.6483,0.0019,6.2352,0.1073
03/21/2025 02:15:00,13.9020,16.9914,17.0066,12.4028,0.0499,7.5072,0.0040,3.8121,0.1084
03/21/2025 02:30:00,13.6354,18.9592,19.3196,18.9859,0.0616,10.0728,0.0093,2.3757,0.1119
03/21/2025 02:45:00,13.2716,18.4182,19.0905,14.3537,0.0623,10.1785,0.0097,3.8927,0.1111
03/21/2025 03:00:00,14.6649,19.2497,19.1122,16.6697,0.0563,8.0374,0.0043,6.4718,0.1109
03/21/2025 03:15:00,14.2942,18.4164,18.6468,15.9634,0.0512,7.0327,0.0015,2.3977,0.1083
03/21/2025 03:30:00,13.9169,17.5854,17.5082,15.0838,0.0481,6.9402,0.0015,2.4148,0.1095
03/21/2025 03:45:00,15.5406,19.3472,19.5747,17.0326,0.0539,6.8655,0.0062,7.6638,0.1095
03/21/2025 04:00:00,14.9938,18.7404,18.6046,17.3116,0.0508,6.8071,0.0035,2.4128,0.1101
03/21/2025 04:15:00,13.4600,16.8619,16.9370,13.5371,0.0457,6.7752,0.0019,2.4128,0.1072
03/21/2025 04:30:00,15.5738,20.6114,19.5234,15.8350,0.0512,6.6017,0.0008,5.1474,0.1066
03/21/2025 04:45:00,13.5014,17.9982,17.5987,15.9728,0.0489,6.6130,0.0010,4.5258,0.1049
03/21/2025 05:00:00,12.8172,18.4917,17.1205,15.7504,0.0470,6.5665,0.0000,2.3094,0.1056
03/21/2025 05:15:00,14.9179,19.9289,19.3394,14.8431,0.0534,6.5434,0.0018,2.9380,0.1045
03/21/2025 05:30:00,14.7308,19.5472,18.9419,14.0011,0.0673,6.5552,0.0032,6.1848,0.1096
03/21/2025 05:45:00,17.6277,23.7290,23.3399,16.0786,0.0641,6.5235,0.0031,7.8336,0.1061
03/21/2025 06:00:00,14.9277,19.5724,19.3661,14.8776,0.0546,6.4969,0.0008,2.2812,0.1041
03/21/2025 06:15:00,14.7977,18.3282,18.3714,12.9799,0.0493,6.4693,0.0019,2.2723,0.1020
03/21/2025 06:30:00,15.4945,20.4864,19.8494,16.8989,0.0538,6.4287,0.0021,6.5700,0.1040
03/21/2025 06:45:00,13.3232,17.0448,16.8251,13.4399,0.0470,6.5200,0.0012,2.9194,0.1039
03/21/2025 07:00:00,13.9287,19.8485,20.0339,15.2595,0.0516,6.3999,0.0006,2.2500,0.0996
03/21/2025 07:15:00,12.5775,16.6226,18.1257,16.8279,0.0456,3.1038,0.0004,4.7101,0.0974
03/21/2025 07:30:00,13.7642,19.4070,20.1238,15.4577,0.0393,0.9406,0.0000,7.3716,0.0983
03/21/2025 07:45:00,12.4296,17.8690,18.2653,16.2764,0.0447,5.3383,0.0002,2.3070,0.0996
03/21/2025 08:00:00,11.6574,16.8117,18.3640,17.3201,0.0517,4.3921,0.0030,0.7621,0.1031
03/21/2025 08:15:00,13.7655,20.0672,22.9065,14.5752,0.0611,6.5180,0.0030,3.4900,0.1013
03/21/2025 08:30:00,12.3728,18.3518,20.3444,19.6239,0.0499,4.4106,0.0019,7.6195,0.1111
03/21/2025 08:45:00,14.3285,19.9100,21.5721,19.8610,0.0425,2.5402,0.0039,2.9277,0.1063
03/21/2025 09:00:00,13.1649,17.8852,19.4755,17.5266,0.0326,0.3945,0.0005,9.0978,0.1068
03/21/2025 09:15:00,10.9705,14.2562,16.0712,16.4399,0.0240,1.0833,0.0005,6.2856,0.1085
03/21/2025 09:30:00,15.8386,18.4901,20.4378,17.9201,0.0413,6.9909,0.0069,3.5536,0.0973
03/21/2025 09:45:00,14.8896,17.8810,19.6344,23.2238,0.0485,7.2694,0.0071,9.1834,0.1021
03/21/2025 10:00:00,13.9480,16.9142,18.7347,15.8844,0.0314,7.1915,0.0038,2.6425,0.1005
03/21/2025 10:15:00,11.8032,14.2057,16.3788,18.3470,0.0221,5.3509,0.0030,1.0938,0.1056
03/21/2025 10:30:00,12.6148,15.0906,17.5608,22.2355,0.0275,6.0950,0.0038,0.0445,0.1057
03/21/2025 10:45:00,13.2695,16.9889,18.2735,19.6038,0.0246,5.7634,0.0018,0.0414,0.1079
03/21/2025 11:00:00,11.7956,14.5333,13.9955,22.6096,0.0220,6.7310,0.0028,0.0411,0.1037
03/21/2025 11:15:00,14.8955,17.9475,16.6287,21.4735,0.0249,6.3328,0.0024,0.0430,0.1008
03/21/2025 11:30:00,14.3504,17.8265,17.2809,21.3719,0.0321,7.4068,0.0048,0.0395,0.1018
03/21/2025 11:45:00,14.1739,15.9988,15.1788,20.0047,0.0267,6.4394,0.0044,0.0491,0.1023
03/21/2025 12:00:00,14.3049,17.7220,17.0147,20.9352,0.0298,5.9763,0.0026,0.0398,0.1003
03/21/2025 12:15:00,13.0137,16.3777,15.4512,21.6731,0.0360,7.4735,0.0035,0.0413,0.1003
03/21/2025 12:30:00,11.7599,13.5190,12.8578,16.1467,0.0483,7.6190,0.0058,9.0583,0.1056
03/21/2025 12:45:00,7.2809,9.0229,8.2768,16.2201,0.0388,7.6177,0.0026,7.0205,0.1040
03/21/2025 13:00:00,8.5325,9.5236,9.0074,18.5103,0.0312,4.6290,0.0014,3.9179,0.1042
03/21/2025 13:15:00,15.7672,19.4924,21.3519,19.5840,0.0674,7.7048,0.0050,7.8867,0.1023
03/21/2025 13:30:00,14.3445,17.4250,19.4922,22.7547,0.0660,7.3753,0.0054,5.9086,0.1032
03/21/2025 13:45:00,12.7122,15.1193,17.5308,20.4722,0.0844,7.3101,0.0047,9.0758,0.1085
03/21/2025 14:00:00,12.7723,14.3898,17.8368,19.8614,0.0788,7.2634,0.0066,9.1160,0.1058
03/21/2025 14:15:00,11.1368,12.4282,15.5437,18.4895,0.0706,7.1533,0.0042,2.6407,0.1058
03/21/2025 14:30:00,10.0266,10.9841,13.7768,23.4726,0.0585,5.5048,0.0051,0.0465,0.1029
03/21/2025 14:45:00,10.6412,10.9913,13.6144,24.2229,0.0557,3.8032,0.0033,0.0481,0.1062
03/21/2025 15:00:00,9.6528,11.4394,12.6926,21.1902,0.0596,4.7738,0.0031,5.0162,0.1082
03/21/2025 15:15:00,11.5938,14.3778,13.7174,18.2391,0.0677,8.1884,0.0047,9.4153,0.1131
03/21/2025 15:30:00,12.6721,14.8086,14.5264,20.9890,0.0648,6.9885,0.0067,9.2269,0.1105
03/21/2025 15:45:00,12.2103,13.5836,13.2710,23.4178,0.0622,7.9127,0.0093,3.2939,0.1106
03/21/2025 16:00:00,8.6820,8.3690,8.1357,14.1736,0.0500,8.1228,0.0072,2.4082,0.1081
03/21/2025 16:15:00,9.0446,10.0490,10.4037,14.1520,0.0610,10.0851,0.0131,5.0409,0.1102
03/21/2025 16:30:00,8.4379,9.0933,9.5874,11.8111,0.0592,10.0746,0.0134,4.1723,0.1091
03/21/2025 16:45:00,8.7759,9.8114,9.0753,15.0422,0.0543,8.9263,0.0089,2.9415,0.1082
03/21/2025 17:00:00,9.8322,12.1391,11.5061,14.3199,0.0573,8.2859,0.0061,6.1092,0.1081
03/21/2025 17:15:00,8.0022,8.7353,7.8777,12.2105,0.0482,8.1218,0.0050,2.3766,0.1069
03/21/2025 17:30:00,9.9358,12.0573,11.5582,13.6081,0.0578,8.0816,0.0060,6.5648,0.1073
03/21/2025 17:45:00,7.8045,9.7051,8.8911,14.2748,0.0547,8.0161,0.0056,4.7047,0.1085
03/21/2025 18:00:00,9.6689,12.1315,10.8511,16.5465,0.0547,8.0911,0.0065,6.8012,0.1125
03/21/2025 18:15:00,8.8437,10.1788,9.4548,11.0199,0.0501,7.9853,0.0079,2.4136,0.1094
03/21/2025 18:30:00,9.4186,11.9511,10.8063,16.3330,0.0537,7.8722,0.0065,6.3762,0.1105
03/21/2025 18:45:00,7.3512,9.9158,9.1999,14.1895,0.0492,7.8363,0.0031,2.3942,0.1084
03/21/2025 19:00:00,7.7468,10.0993,9.1834,11.8124,0.0502,7.8246,0.0038,4.9528,0.1092
03/21/2025 19:15:00,6.6799,9.3524,8.4582,13.5582,0.0472,7.7471,0.0032,3.8326,0.1082
03/21/2025 19:30:00,8.3139,11.2686,10.0099,16.3532,0.0515,7.6393,0.0034,2.9133,0.1101
03/21/2025 19:45:00,8.0738,10.7350,9.7617,13.5570,0.0501,7.6710,0.0043,5.9668,0.1099
03/21/2025 20:00:00,6.9843,9.4839,8.3558,13.6545,0.0464,7.5880,0.0021,2.4635,0.1119
03/21/2025 20:15:00,9.5159,12.4226,11.7073,15.9271,0.0557,7.6013,0.0050,6.5183,0.1122
03/21/2025 20:30:00,6.3900,8.5580,7.6548,13.3009,0.0453,7.5024,0.0012,2.4553,0.1101
03/21/2025 20:45:00,7.8992,9.8005,9.0754,13.8410,0.0496,7.4764,0.0036,5.4320,0.1113
03/21/2025 21:00:00,7.8523,11.1047,10.1220,13.9819,0.0538,7.4758,0.0013,3.4354,0.1125
03/21/2025 21:15:00,7.1217,9.4602,8.3452,12.5976,0.0512,7.4789,0.0017,3.2443,0.1138
03/21/2025 21:30:00,9.3006,11.3567,10.5617,16.1371,0.0533,7.5074,0.0045,5.6750,0.1154
03/21/2025 21:45:00,9.1260,11.9342,11.1578,15.3428,0.0585,7.3196,0.0040,2.4374,0.1119
03/21/2025 22:00:00,9.6185,12.6273,12.1193,13.3260,0.0637,7.2517,0.0045,7.3026,0.1125
03/21/2025 22:15:00,9.0516,11.5244,11.1170,12.8704,0.0545,7.2439,0.0030,2.4758,0.1115
03/21/2025 22:30:00,11.0467,13.0897,12.7583,15.3332,0.0591,7.1991,0.0048,4.3040,0.1132
03/21/2025 22:45:00,8.5927,9.9564,9.1274,12.9178,0.0506,7.1310,0.0027,4.5913,0.1118
03/21/2025 23:00:00,6.5808,8.2669,7.6349,12.9783,0.0452,6.9500,0.0010,2.3908,0.1064
03/21/2025 23:15:00,8.8254,10.7566,10.2833,12.8856,0.0524,6.9986,0.0026,6.0987,0.1102
03/21/2025 23:30:00,7.8706,9.9807,9.7550,14.1904,0.0491,7.0100,0.0009,2.4551,0.1103
03/21/2025 23:45:00,9.1084,11.2117,10.8261,17.1080,0.0569,7.0607,0.0033,6.6584,0.1134
03/22/2025 00:00:00,8.1516,10.2267,10.0399,13.5851,0.0539,7.1441,0.0028,6.6867,0.1116
03/22/2025 00:15:00,7.2726,8.5768,8.0216,11.5918,0.0475,7.1400,0.0013,3.2062,0.1114
03/22/2025 00:30:00,7.0926,8.4267,8.0122,12.5079,0.0475,7.0932,0.0008,3.7114,0.1117
03/22/2025 00:45:00,8.7692,10.2782,10.1844,12.7017,0.0534,7.1320,0.0017,4.9088,0.1132
03/22/2025 01:00:00,7.7525,9.3587,9.0325,14.8509,0.0490,7.0022,0.0013,2.4699,0.1125
03/22/2025 01:15:00,8.3138,10.2991,10.1124,12.8994,0.0522,7.0167,0.0018,5.9595,0.1118
03/22/2025 01:30:00,7.1856,8.4901,7.8745,14.0087,0.0465,6.9743,0.0013,2.4737,0.1121
03/22/2025 01:45:00,7.9505,9.7692,9.4428,14.5057,0.0508,6.9780,0.0019,5.8819,0.1119
03/22/2025 02:00:00,7.5502,8.8955,8.2331,12.2083,0.0481,6.8992,0.0012,2.4368,0.1107
03/22/2025 02:15:00,7.2958,9.3228,8.8331,13.1099,0.0483,6.8734,0.0012,5.0453,0.1094
03/22/2025 02:30:00,7.0907,9.5837,8.6349,14.8488,0.0478,6.8632,0.0003,3.0907,0.1112
03/22/2025 02:45:00,6.9108,9.5888,9.2989,13.2854,0.0484,6.8712,0.0003,3.0999,0.1080
03/22/2025 03:00:00,6.2340,9.0854,8.3237,13.1053,0.0469,6.8984,0.0001,5.2199,0.1101
03/22/2025 03:15:00,7.2512,8.5107,8.1658,14.3695,0.0474,6.8361,0.0011,2.4709,0.1112
03/22/2025 03:30:00,7.9134,9.9089,9.6036,12.0344,0.0515,6.8880,0.0012,5.7733,0.1123
03/22/2025 03:45:00,7.1589,8.1716,7.9400,13.1135,0.0468,6.8422,0.0028,2.4852,0.1110
03/22/2025 04:00:00,8.8451,10.5687,10.5530,15.3802,0.0550,7.4251,0.0053,5.7575,0.1131
03/22/2025 04:15:00,6.9972,8.7195,9.4880,11.0771,0.0622,10.4117,0.0134,2.5515,0.1139
03/22/2025 04:30:00,7.0782,9.0709,9.2642,14.5463,0.0623,10.4732,0.0121,3.4037,0.1167
03/22/2025 04:45:00,7.2952,9.8860,9.6134,15.2890,0.0556,8.5002,0.0049,4.8453,0.1136
03/22/2025 05:00:00,7.0265,9.5877,9.0724,12.2001,0.0529,7.3860,0.0004,2.4825,0.1122
03/22/2025 05:15:00,7.8979,10.3690,9.9017,13.6602,0.0563,7.2832,0.0009,5.8659,0.1142
03/22/2025 05:30:00,7.3666,8.9160,8.4827,13.3302,0.0481,7.1828,0.0010,2.4931,0.1127
03/22/2025 05:45:00,9.6414,11.1071,10.9571,13.7307,0.0557,7.1346,0.0030,5.7068,0.1135
03/22/2025 06:00:00,9.1560,11.7925,11.6286,14.8396,0.0691,7.0137,0.0027,4.8244,0.1150
03/22/2025 06:15:00,8.6716,10.7444,10.6130,11.5306,0.0600,7.0260,0.0011,5.9677,0.1126
03/22/2025 06:30:00,8.9846,10.9985,11.2971,12.5398,0.0550,6.9412,0.0017,2.4102,0.1089
03/22/2025 06:45:00,9.3461,11.9609,11.5057,15.6968,0.0558,6.9378,0.0019,5.6984,0.1104
03/22/2025 07:00:00,7.3960,8.9807,10.2517,12.8704,0.0541,6.8446,0.0007,2.3890,0.1043
03/22/2025 07:15:00,7.6087,10.5433,12.4003,15.0317,0.0595,6.8209,0.0006,3.5452,0.1036
03/22/2025 07:30:00,6.4856,8.5070,10.7206,10.6643,0.0549,6.8320,0.0002,4.3964,0.1021
03/22/2025 07:45:00,7.3473,9.9530,11.1702,14.8239,0.0578,6.7280,0.0009,2.3303,0.1034
03/22/2025 08:00:00,7.0619,9.3421,11.4382,14.3515,0.0542,6.0132,0.0012,5.8245,0.1012
03/22/2025 08:15:00,6.3519,8.7302,10.7922,12.8725,0.0518,6.5866,0.0008,2.4263,0.1057
03/22/2025 08:30:00,7.7731,10.5758,12.6751,17.5649,0.0540,5.7370,0.0014,6.0299,0.1086
03/22/2025 08:45:00,5.2127,8.6673,10.2262,13.4149,0.0478,6.9221,0.0005,3.7129,0.1097
03/22/2025 09:00:00,6.5369,10.6561,12.0195,14.3872,0.0547,6.7745,0.0005,4.3896,0.1060
03/22/2025 09:15:00,5.2992,7.9184,9.5560,14.1387,0.0447,4.4142,0.0016,3.6521,0.1049
03/22/2025 09:30:00,4.8376,6.2018,8.4522,12.5771,0.0335,1.6613,0.0023,2.3707,0.1023
03/22/2025 09:45:00,5.8217,6.9815,8.7336,15.9923,0.0311,0.4749,0.0001,5.7609,0.1004
03/22/2025 10:00:00,6.6734,8.5834,10.4879,14.8762,0.0556,7.5539,0.0027,2.3571,0.1014
03/22/2025 10:15:00,6.1076,7.6684,9.7981,11.9124,0.0450,4.4342,0.0019,4.8297,0.1014
03/22/2025 10:30:00,6.3036,8.0818,10.0346,14.5858,0.0467,6.4976,0.0015,3.2827,0.1035
03/22/2025 10:45:00,5.0083,7.1246,8.1008,14.5847,0.0368,5.8050,0.0005,2.3806,0.1061
03/22/2025 11:00:00,5.0059,6.0120,5.4358,14.0941,0.0108,0.3906,0.0000,7.2115,0.1001
03/22/2025 11:15:00,5.5745,6.9889,7.0255,17.5848,0.0268,4.0785,0.0008,2.4425,0.1072
03/22/2025 11:30:00,6.9740,9.5192,8.4190,21.6571,0.0257,5.8884,0.0029,7.9010,0.1103
03/22/2025 11:45:00,5.5909,7.2277,6.7357,19.9876,0.0208,2.9079,0.0013,2.6827,0.1050
03/22/2025 12:00:00,6.7077,8.9988,7.9466,17.1550,0.0378,7.6923,0.0027,3.4895,0.1052
03/22/2025 12:15:00,6.8563,8.4200,7.6268,14.9725,0.0361,6.1238,0.0031,6.4583,0.1022
03/22/2025 12:30:00,6.4813,7.4656,6.2361,24.8740,0.0139,0.3844,0.0022,3.1136,0.1016
03/22/2025 12:45:00,7.6588,9.4535,8.7406,29.3362,0.0228,2.1976,0.0064,2.3897,0.1064
03/22/2025 13:00:00,6.3950,7.2627,7.1607,17.1759,0.0262,8.0487,0.0059,2.4195,0.1033
03/22/2025 13:15:00,4.8455,5.7678,7.3492,15.0785,0.0281,7.7016,0.0037,2.4211,0.1052
03/22/2025 13:30:00,6.0142,7.5747,9.1826,14.1476,0.0368,7.5445,0.0024,2.3938,0.1044
03/22/2025 13:45:00,4.9312,6.0781,6.1437,15.0482,0.0173,7.5639,0.0069,2.4455,0.1048
03/22/2025 14:00:00,5.5751,6.3341,8.4099,14.6228,0.0268,7.6278,0.0050,7.0171,0.1099
